0,0,0,0.16192560175054704,-0.052516411,0.2910284463894967,-0.192560175,0.3982494529540481,-0.319474836,0.5032822757111597,-0.402625821,0.13785557986870897,-0.461706783,0.22975929978118162,-0.652078775,0.2778993435448578,-0.781181619,0.31072210065645517,-0.888402626,0.013129103,-0.490153173,0.024070021881838075,-0.722100656,0.030634573304157548,-0.873085339,0.028446389496717725,-1,-0.100656455,-0.463894967,-0.133479212,-0.67833698,-0.146608315,-0.818380744,-0.15536105,-0.93654267,-0.199124726,-0.389496718,-0.301969365,-0.518599562,-0.369803063,-0.603938731,-0.428884026,-0.689277899
0,0,0,0.1600877192982456,-0.070175439,0.2894736842105263,-0.208333333,0.3925438596491228,-0.333333333,0.4956140350877193,-0.418859649,0.14473684210526316,-0.469298246,0.23464912280701755,-0.655701754,0.27850877192982454,-0.785087719,0.3092105263157895,-0.89254386,0.024122807,-0.5,0.035087719,-0.728070175,0.039473684210526314,-0.875,0.037280702,-1,-0.089912281,-0.475877193,-0.120614035,-0.682017544,-0.131578947,-0.815789474,-0.140350877,-0.934210526,-0.186403509,-0.403508772,-0.282894737,-0.526315789,-0.346491228,-0.609649123,-0.399122807,-0.690789474
0,0,0,0.16335540838852097,-0.070640177,0.2913907284768212,-0.207505519,0.39514348785871967,-0.333333333,0.4988962472406181,-0.415011038,0.15011037527593818,-0.472406181,0.23620309050772628,-0.66004415,0.2803532008830022,-0.78807947,0.3090507726269316,-0.894039735,0.026490066225165563,-0.501103753,0.037527593818984545,-0.730684327,0.041942605,-0.876379691,0.037527593818984545,-1,-0.086092715,-0.474613687,-0.119205298,-0.6799117,-0.132450331,-0.814569536,-0.139072848,-0.931567329,-0.185430464,-0.399558499,-0.282560706,-0.523178808,-0.346578366,-0.607064018,-0.397350993,-0.688741722
0,0,0,0.15502183406113537,-0.07860262,0.27074235807860264,-0.231441048,0.371179039,-0.366812227,0.4759825327510917,-0.447598253,0.13537117903930132,-0.491266376,0.21615720524017468,-0.674672489,0.259825328,-0.796943231,0.2903930131004367,-0.899563319,0.015283842794759825,-0.521834061,0.024017467248908297,-0.744541485,0.030567686,-0.884279476,0.032751092,-1,-0.093886463,-0.493449782,-0.120087336,-0.698689956,-0.131004367,-0.825327511,-0.135371179,-0.93231441,-0.187772926,-0.417030568,-0.277292576,-0.537117904,-0.336244541,-0.620087336,-0.384279476,-0.698689956
0,0,0,0.15777262180974477,-0.048723898,0.26218097447795824,-0.20649652,0.3480278422273782,-0.341067285,0.45011600928074247,-0.422273782,0.067285383,-0.473317865,0.14617169373549885,-0.672853828,0.1902552204176334,-0.807424594,0.22273781902552203,-0.914153132,-0.060324826,-0.489559165,-0.062645012,-0.726218097,-0.064965197,-0.879350348,-0.069605568,-1,-0.171693735,-0.452436195,-0.225058005,-0.663573086,-0.245939675,-0.800464037,-0.257540603,-0.911832947,-0.262180974,-0.368909513,-0.380510441,-0.484918794,-0.457076566,-0.570765661,-0.517401392,-0.651972158
0,0,0,0.15859030837004406,-0.077092511,0.2643171806167401,-0.22907489,0.3502202643171806,-0.374449339,0.460352423,-0.460352423,0.10352422907488987,-0.49339207,0.17841409691629956,-0.682819383,0.21365638766519823,-0.81277533,0.23788546255506607,-0.918502203,-0.017621145,-0.517621145,-0.024229075,-0.740088106,-0.026431718,-0.883259912,-0.030837004,-1,-0.121145374,-0.482378855,-0.160792952,-0.685022026,-0.178414097,-0.810572687,-0.189427313,-0.920704846,-0.204845815,-0.4030837,-0.308370044,-0.515418502,-0.374449339,-0.59030837,-0.429515419,-0.667400881
0,0,0,0.16556291390728478,-0.088300221,0.271523179,-0.240618102,0.35320088300220753,-0.381898455,0.45695364238410596,-0.459161148,0.10816777041942605,-0.496688742,0.16997792494481237,-0.688741722,0.20309050772626933,-0.814569536,0.2229580573951435,-0.920529801,-0.015452539,-0.516556291,-0.028697572,-0.741721854,-0.037527594,-0.883002208,-0.048565121,-1,-0.121412804,-0.481236203,-0.174392936,-0.682119205,-0.200883002,-0.80794702,-0.218543046,-0.91611479,-0.209713024,-0.399558499,-0.3200883,-0.514348786,-0.395143488,-0.591611479,-0.454746137,-0.666666667
0,0,0,0.16233766233766234,-0.084415584,0.2792207792207792,-0.235930736,0.35714285714285715,-0.376623377,0.44805194805194803,-0.471861472,0.1277056277056277,-0.484848485,0.19480519480519481,-0.675324675,0.22727272727272727,-0.803030303,0.2510822510822511,-0.909090909,0.002164502,-0.506493506,-0.006493506,-0.731601732,-0.010822511,-0.878787879,-0.019480519,-1,-0.108225108,-0.471861472,-0.158008658,-0.670995671,-0.181818182,-0.803030303,-0.194805195,-0.91991342,-0.201298701,-0.38961039,-0.305194805,-0.504329004,-0.372294372,-0.584415584,-0.426406926,-0.662337662
0,0,0,0.16923076923076924,-0.079120879,0.2945054945054945,-0.21978022,0.37362637362637363,-0.353846154,0.46813186813186813,-0.450549451,0.15384615384615385,-0.479120879,0.22637362637362637,-0.665934066,0.2571428571428571,-0.791208791,0.27912087912087913,-0.901098901,0.024175824175824177,-0.505494505,0.024175824175824177,-0.72967033,0.024175824175824177,-0.874725275,0.017582417582417582,-1,-0.087912088,-0.47032967,-0.131868132,-0.67032967,-0.156043956,-0.804395604,-0.171428571,-0.925274725,-0.182417582,-0.389010989,-0.279120879,-0.505494505,-0.342857143,-0.584615385,-0.395604396,-0.665934066
0,0,0,0.16666666666666666,-0.087719298,0.2807017543859649,-0.234649123,0.35964912280701755,-0.375,0.4517543859649123,-0.471491228,0.1337719298245614,-0.484649123,0.20394736842105263,-0.679824561,0.23684210526315788,-0.807017544,0.2565789473684211,-0.914473684,0.006578947,-0.504385965,0.002192982,-0.73245614,0,-0.879385965,-0.00877193,-1,-0.100877193,-0.469298246,-0.153508772,-0.666666667,-0.179824561,-0.800438596,-0.197368421,-0.921052632,-0.190789474,-0.385964912,-0.296052632,-0.502192982,-0.361842105,-0.581140351,-0.418859649,-0.662280702
